Read the parameters into your program so you an refer to them by state and county,,,,,,,,,
,,,,,,,Cost Parameters,,
ExpenseName,stateAbbrev,stateFIPS,countyortownName,numadults,numkids,yearofdata,expense.misc,,
expense.misc,FL,12,Putnam County,2,3,2020,"5,426",,
expense.misc,FL,12,Putnam County,2,4,2020,"6,136",,
expense.misc,FL,12,Putnam County,3,0,2020,"3,416",,
expense.misc,FL,12,Putnam County,3,1,2020,"4,392",,
expense.misc,FL,12,Putnam County,3,2,2020,"5,053",,
expense.misc,FL,12,Putnam County,3,3,2020,"5,783",,
expense.misc,FL,12,Putnam County,3,4,2020,"6,411",,
expense.misc,FL,12,Santa Rosa County,1,0,2020,"1,940",,
expense.misc,FL,12,Santa Rosa County,1,1,2020,"3,319",,
expense.misc,FL,12,Santa Rosa County,1,2,2020,"4,071",,
expense.misc,FL,12,Santa Rosa County,1,3,2020,"5,289",,
expense.misc,FL,12,Santa Rosa County,1,4,2020,"5,991",,
expense.misc,FL,12,Santa Rosa County,2,0,2020,"3,082",,
expense.misc,FL,12,Santa Rosa County,2,1,2020,"4,027",,
expense.misc,FL,12,Santa Rosa County,2,2,2020,"4,751",,
expense.misc,FL,12,Santa Rosa County,2,3,2020,"5,941",,
expense.misc,FL,12,Santa Rosa County,2,4,2020,"6,694",,
expense.misc,FL,12,Santa Rosa County,3,0,2020,"3,659",,
expense.misc,FL,12,Santa Rosa County,3,1,2020,"4,876",,
expense.misc,FL,12,Santa Rosa County,3,2,2020,"5,571",,
expense.misc,FL,12,Santa Rosa County,3,3,2020,"6,750",,
expense.misc,FL,12,Santa Rosa County,3,4,2020,"7,407",,
expense.misc,FL,12,Sarasota County,1,0,2020,"2,051",,
expense.misc,FL,12,Sarasota County,1,1,2020,"3,629",,
expense.misc,FL,12,Sarasota County,1,2,2020,"4,498",,
expense.misc,FL,12,Sarasota County,1,3,2020,"5,833",,
expense.misc,FL,12,Sarasota County,1,4,2020,"6,651",,
expense.misc,FL,12,Sarasota County,2,0,2020,"3,147",,
expense.misc,FL,12,Sarasota County,2,1,2020,"4,344",,
expense.misc,FL,12,Sarasota County,2,2,2020,"5,184",,
expense.misc,FL,12,Sarasota County,2,3,2020,"6,490",,
expense.misc,FL,12,Sarasota County,2,4,2020,"7,361",,
expense.misc,FL,12,Sarasota County,3,0,2020,"3,870",,
expense.misc,FL,12,Sarasota County,3,1,2020,"5,203",,
expense.misc,FL,12,Sarasota County,3,2,2020,"6,014",,
expense.misc,FL,12,Sarasota County,3,3,2020,"7,312",,
expense.misc,FL,12,Sarasota County,3,4,2020,"8,084",,
expense.misc,FL,12,Seminole County,1,0,2020,"2,188",,
expense.misc,FL,12,Seminole County,1,1,2020,"3,657",,
expense.misc,FL,12,Seminole County,1,2,2020,"4,522",,
expense.misc,FL,12,Seminole County,1,3,2020,"5,838",,
expense.misc,FL,12,Seminole County,1,4,2020,"6,656",,
expense.misc,FL,12,Seminole County,2,0,2020,"3,263",,
expense.misc,FL,12,Seminole County,2,1,2020,"4,355",,
expense.misc,FL,12,Seminole County,2,2,2020,"5,194",,
expense.misc,FL,12,Seminole County,2,3,2020,"6,483",,
expense.misc,FL,12,Seminole County,2,4,2020,"7,350",,
expense.misc,FL,12,Seminole County,3,0,2020,"3,854",,
expense.misc,FL,12,Seminole County,3,1,2020,"5,169",,
expense.misc,FL,12,Seminole County,3,2,2020,"5,981",,
expense.misc,FL,12,Seminole County,3,3,2020,"7,239",,
expense.misc,FL,12,Seminole County,3,4,2020,"8,015",,
expense.misc,FL,12,St. Johns County,1,0,2020,"2,144",,
expense.misc,FL,12,St. Johns County,1,1,2020,"3,567",,
expense.misc,FL,12,St. Johns County,1,2,2020,"4,326",,
expense.misc,FL,12,St. Johns County,1,3,2020,"5,522",,
expense.misc,FL,12,St. Johns County,1,4,2020,"6,227",,
expense.misc,FL,12,St. Johns County,2,0,2020,"3,272",,
expense.misc,FL,12,St. Johns County,2,1,2020,"4,293",,
expense.misc,FL,12,St. Johns County,2,2,2020,"5,021",,
expense.misc,FL,12,St. Johns County,2,3,2020,"6,187",,
expense.misc,FL,12,St. Johns County,2,4,2020,"6,947",,
expense.misc,FL,12,St. Johns County,3,0,2020,"3,942",,
expense.misc,FL,12,St. Johns County,3,1,2020,"5,136",,
expense.misc,FL,12,St. Johns County,3,2,2020,"5,834",,
expense.misc,FL,12,St. Johns County,3,3,2020,"7,133",,
expense.misc,FL,12,St. Johns County,3,4,2020,"7,790",,
expense.misc,FL,12,St. Lucie County,1,0,2020,"2,021",,
expense.misc,FL,12,St. Lucie County,1,1,2020,"3,489",,
expense.misc,FL,12,St. Lucie County,1,2,2020,"4,241",,
expense.misc,FL,12,St. Lucie County,1,3,2020,"5,500",,
expense.misc,FL,12,St. Lucie County,1,4,2020,"6,208",,
expense.misc,FL,12,St. Lucie County,2,0,2020,"3,099",,
expense.misc,FL,12,St. Lucie County,2,1,2020,"4,181",,
expense.misc,FL,12,St. Lucie County,2,2,2020,"4,908",,
expense.misc,FL,12,St. Lucie County,2,3,2020,"6,142",,
expense.misc,FL,12,St. Lucie County,2,4,2020,"6,896",,
expense.misc,FL,12,St. Lucie County,3,0,2020,"3,780",,
expense.misc,FL,12,St. Lucie County,3,1,2020,"5,039",,
expense.misc,FL,12,St. Lucie County,3,2,2020,"5,740",,
expense.misc,FL,12,St. Lucie County,3,3,2020,"6,817",,
expense.misc,FL,12,St. Lucie County,3,4,2020,"7,484",,
expense.misc,FL,12,Sumter County,1,0,2020,"1,676",,
expense.misc,FL,12,Sumter County,1,1,2020,"3,022",,
expense.misc,FL,12,Sumter County,1,2,2020,"3,731",,
expense.misc,FL,12,Sumter County,1,3,2020,"4,780",,
expense.misc,FL,12,Sumter County,1,4,2020,"5,440",,
expense.misc,FL,12,Sumter County,2,0,2020,"2,754",,
expense.misc,FL,12,Sumter County,2,1,2020,"3,716",,
expense.misc,FL,12,Sumter County,2,2,2020,"4,397",,
expense.misc,FL,12,Sumter County,2,3,2020,"5,419",,
expense.misc,FL,12,Sumter County,2,4,2020,"6,129",,
expense.misc,FL,12,Sumter County,3,0,2020,"3,387",,
expense.misc,FL,12,Sumter County,3,1,2020,"4,434",,
expense.misc,FL,12,Sumter County,3,2,2020,"5,087",,
expense.misc,FL,12,Sumter County,3,3,2020,"5,802",,
expense.misc,FL,12,Sumter County,3,4,2020,"6,418",,
expense.misc,FL,12,Suwannee County,1,0,2020,"1,609",,
expense.misc,FL,12,Suwannee County,1,1,2020,"2,829",,
expense.misc,FL,12,Suwannee County,1,2,2020,"3,458",,
expense.misc,FL,12,Suwannee County,1,3,2020,"4,445",,
expense.misc,FL,12,Suwannee County,1,4,2020,"5,033",,
expense.misc,FL,12,Suwannee County,2,0,2020,"2,733",,
expense.misc,FL,12,Suwannee County,2,1,2020,"3,469",,
expense.misc,FL,12,Suwannee County,2,2,2020,"4,075",,
expense.misc,FL,12,Suwannee County,2,3,2020,"5,040",,
expense.misc,FL,12,Suwannee County,2,4,2020,"5,669",,
expense.misc,FL,12,Suwannee County,3,0,2020,"3,157",,
expense.misc,FL,12,Suwannee County,3,1,2020,"4,145",,
expense.misc,FL,12,Suwannee County,3,2,2020,"4,728",,
expense.misc,FL,12,Suwannee County,3,3,2020,"5,615",,
expense.misc,FL,12,Suwannee County,3,4,2020,"6,168",,
expense.misc,FL,12,Taylor County,1,0,2020,"1,640",,
expense.misc,FL,12,Taylor County,1,1,2020,"2,985",,
expense.misc,FL,12,Taylor County,1,2,2020,"3,647",,
expense.misc,FL,12,Taylor County,1,3,2020,"4,546",,
expense.misc,FL,12,Taylor County,1,4,2020,"5,168",,
expense.misc,FL,12,Taylor County,2,0,2020,"2,857",,
expense.misc,FL,12,Taylor County,2,1,2020,"3,626",,
expense.misc,FL,12,Taylor County,2,2,2020,"4,265",,
expense.misc,FL,12,Taylor County,2,3,2020,"5,142",,
expense.misc,FL,12,Taylor County,2,4,2020,"5,804",,
expense.misc,FL,12,Taylor County,3,0,2020,"3,282",,
expense.misc,FL,12,Taylor County,3,1,2020,"4,182",,
expense.misc,FL,12,Taylor County,3,2,2020,"4,798",,
expense.misc,FL,12,Taylor County,3,3,2020,"5,581",,
expense.misc,FL,12,Taylor County,3,4,2020,"6,166",,
expense.misc,FL,12,Union County,1,0,2020,"1,695",,
expense.misc,FL,12,Union County,1,1,2020,"3,102",,
expense.misc,FL,12,Union County,1,2,2020,"3,754",,
expense.misc,FL,12,Union County,1,3,2020,"4,619",,
expense.misc,FL,12,Union County,1,4,2020,"5,227",,
expense.misc,FL,12,Union County,2,0,2020,"3,010",,
expense.misc,FL,12,Union County,2,1,2020,"3,769",,
expense.misc,FL,12,Union County,2,2,2020,"4,396",,
expense.misc,FL,12,Union County,2,3,2020,"5,237",,
expense.misc,FL,12,Union County,2,4,2020,"5,890",,
expense.misc,FL,12,Union County,3,0,2020,"3,468",,
expense.misc,FL,12,Union County,3,1,2020,"4,333",,
expense.misc,FL,12,Union County,3,2,2020,"4,934",,
expense.misc,FL,12,Union County,3,3,2020,"5,987",,
expense.misc,FL,12,Union County,3,4,2020,"6,554",,
expense.misc,FL,12,Volusia County,1,0,2020,"1,953",,
expense.misc,FL,12,Volusia County,1,1,2020,"3,315",,
expense.misc,FL,12,Volusia County,1,2,2020,"4,067",,
expense.misc,FL,12,Volusia County,1,3,2020,"5,253",,
expense.misc,FL,12,Volusia County,1,4,2020,"5,957",,
expense.misc,FL,12,Volusia County,2,0,2020,"3,000",,
expense.misc,FL,12,Volusia County,2,1,2020,"4,008",,
expense.misc,FL,12,Volusia County,2,2,2020,"4,732",,
expense.misc,FL,12,Volusia County,2,3,2020,"5,893",,
expense.misc,FL,12,Volusia County,2,4,2020,"6,645",,
expense.misc,FL,12,Volusia County,3,0,2020,"3,626",,
expense.misc,FL,12,Volusia County,3,1,2020,"4,812",,
expense.misc,FL,12,Volusia County,3,2,2020,"5,509",,
expense.misc,FL,12,Volusia County,3,3,2020,"6,497",,
expense.misc,FL,12,Volusia County,3,4,2020,"7,158",,
expense.misc,FL,12,Wakulla County,1,0,2020,"1,851",,
expense.misc,FL,12,Wakulla County,1,1,2020,"3,418",,
expense.misc,FL,12,Wakulla County,1,2,2020,"4,088",,
expense.misc,FL,12,Wakulla County,1,3,2020,"5,012",,
expense.misc,FL,12,Wakulla County,1,4,2020,"5,640",,
expense.misc,FL,12,Wakulla County,2,0,2020,"3,191",,
expense.misc,FL,12,Wakulla County,2,1,2020,"4,070",,
expense.misc,FL,12,Wakulla County,2,2,2020,"4,717",,
expense.misc,FL,12,Wakulla County,2,3,2020,"5,618",,
expense.misc,FL,12,Wakulla County,2,4,2020,"6,289",,
expense.misc,FL,12,Wakulla County,3,0,2020,"3,731",,
expense.misc,FL,12,Wakulla County,3,1,2020,"4,655",,
expense.misc,FL,12,Wakulla County,3,2,2020,"5,278",,
expense.misc,FL,12,Wakulla County,3,3,2020,"6,519",,
expense.misc,FL,12,Wakulla County,3,4,2020,"7,110",,
expense.misc,FL,12,Walton County,1,0,2020,"1,865",,
expense.misc,FL,12,Walton County,1,1,2020,"3,207",,
expense.misc,FL,12,Walton County,1,2,2020,"3,991",,
expense.misc,FL,12,Walton County,1,3,2020,"5,214",,
expense.misc,FL,12,Walton County,1,4,2020,"5,944",,
expense.misc,FL,12,Walton County,2,0,2020,"3,020",,
expense.misc,FL,12,Walton County,2,1,2020,"3,934",,
expense.misc,FL,12,Walton County,2,2,2020,"4,688",,
expense.misc,FL,12,Walton County,2,3,2020,"5,881",,
expense.misc,FL,12,Walton County,2,4,2020,"6,666",,
expense.misc,FL,12,Walton County,3,0,2020,"3,564",,
expense.misc,FL,12,Walton County,3,1,2020,"4,785",,
expense.misc,FL,12,Walton County,3,2,2020,"5,507",,
expense.misc,FL,12,Walton County,3,3,2020,"6,624",,
expense.misc,FL,12,Walton County,3,4,2020,"7,305",,
expense.misc,FL,12,Washington County,1,0,2020,"1,543",,
expense.misc,FL,12,Washington County,1,1,2020,"3,002",,
expense.misc,FL,12,Washington County,1,2,2020,"3,663",,
expense.misc,FL,12,Washington County,1,3,2020,"4,683",,
expense.misc,FL,12,Washington County,1,4,2020,"5,303",,
expense.misc,FL,12,Washington County,2,0,2020,"2,773",,
expense.misc,FL,12,Washington County,2,1,2020,"3,643",,
expense.misc,FL,12,Washington County,2,2,2020,"4,281",,
expense.misc,FL,12,Washington County,2,3,2020,"5,279",,
expense.misc,FL,12,Washington County,2,4,2020,"5,940",,
expense.misc,FL,12,Washington County,3,0,2020,"3,302",,
expense.misc,FL,12,Washington County,3,1,2020,"4,321",,
expense.misc,FL,12,Washington County,3,2,2020,"4,937",,
expense.misc,FL,12,Washington County,3,3,2020,"5,867",,
expense.misc,FL,12,Washington County,3,4,2020,"6,452",,
expense.misc,GA,13,Appling County,1,0,2020,"1,488",,
expense.misc,GA,13,Appling County,1,1,2020,"2,696",,
expense.misc,GA,13,Appling County,1,2,2020,"3,271",,
expense.misc,GA,13,Appling County,1,3,2020,"4,162",,
expense.misc,GA,13,Appling County,1,4,2020,"4,697",,
expense.misc,GA,13,Appling County,2,0,2020,"2,606",,
expense.misc,GA,13,Appling County,2,1,2020,"3,346",,
expense.misc,GA,13,Appling County,2,2,2020,"3,898",,
expense.misc,GA,13,Appling County,2,3,2020,"4,768",,
expense.misc,GA,13,Appling County,2,4,2020,"5,343",,
expense.misc,GA,13,Appling County,3,0,2020,"3,083",,
expense.misc,GA,13,Appling County,3,1,2020,"3,976",,
expense.misc,GA,13,Appling County,3,2,2020,"4,505",,
expense.misc,GA,13,Appling County,3,3,2020,"5,215",,
expense.misc,GA,13,Appling County,3,4,2020,"5,715",,
expense.misc,GA,13,Atkinson County,1,0,2020,"1,470",,
expense.misc,GA,13,Atkinson County,1,1,2020,"2,748",,
expense.misc,GA,13,Atkinson County,1,2,2020,"3,316",,
expense.misc,GA,13,Atkinson County,1,3,2020,"4,173",,
expense.misc,GA,13,Atkinson County,1,4,2020,"4,703",,
expense.misc,GA,13,Atkinson County,2,0,2020,"2,629",,
expense.misc,GA,13,Atkinson County,2,1,2020,"3,389",,
expense.misc,GA,13,Atkinson County,2,2,2020,"3,937",,
expense.misc,GA,13,Atkinson County,2,3,2020,"4,772",,
expense.misc,GA,13,Atkinson County,2,4,2020,"5,341",,
expense.misc,GA,13,Atkinson County,3,0,2020,"3,125",,
expense.misc,GA,13,Atkinson County,3,1,2020,"3,982",,
expense.misc,GA,13,Atkinson County,3,2,2020,"4,507",,
expense.misc,GA,13,Atkinson County,3,3,2020,"5,186",,
expense.misc,GA,13,Atkinson County,3,4,2020,"5,682",,
expense.misc,GA,13,Bacon County,1,0,2020,"1,568",,
expense.misc,GA,13,Bacon County,1,1,2020,"2,762",,
expense.misc,GA,13,Bacon County,1,2,2020,"3,332",,
expense.misc,GA,13,Bacon County,1,3,2020,"4,102",,
expense.misc,GA,13,Bacon County,1,4,2020,"4,633",,
expense.misc,GA,13,Bacon County,2,0,2020,"2,738",,
expense.misc,GA,13,Bacon County,2,1,2020,"3,406",,
expense.misc,GA,13,Bacon County,2,2,2020,"3,954",,
expense.misc,GA,13,Bacon County,2,3,2020,"4,703",,
expense.misc,GA,13,Bacon County,2,4,2020,"5,273",,
expense.misc,GA,13,Bacon County,3,0,2020,"3,141",,
expense.misc,GA,13,Bacon County,3,1,2020,"3,912",,
expense.misc,GA,13,Bacon County,3,2,2020,"4,438",,
expense.misc,GA,13,Bacon County,3,3,2020,"5,380",,
expense.misc,GA,13,Bacon County,3,4,2020,"5,877",,
expense.misc,GA,13,Baker County,1,0,2020,"1,505",,
expense.misc,GA,13,Baker County,1,1,2020,"2,644",,
expense.misc,GA,13,Baker County,1,2,2020,"3,229",,
expense.misc,GA,13,Baker County,1,3,2020,"4,022",,
expense.misc,GA,13,Baker County,1,4,2020,"4,566",,
expense.misc,GA,13,Baker County,2,0,2020,"2,604",,
expense.misc,GA,13,Baker County,2,1,2020,"3,308",,
expense.misc,GA,13,Baker County,2,2,2020,"3,870",,
expense.misc,GA,13,Baker County,2,3,2020,"4,640",,
expense.misc,GA,13,Baker County,2,4,2020,"5,226",,
expense.misc,GA,13,Baker County,3,0,2020,"3,050",,
expense.misc,GA,13,Baker County,3,1,2020,"3,843",,
expense.misc,GA,13,Baker County,3,2,2020,"4,382",,
expense.misc,GA,13,Baker County,3,3,2020,"5,082",,
expense.misc,GA,13,Baker County,3,4,2020,"5,588",,
expense.misc,GA,13,Baldwin County,1,0,2020,"1,588",,
expense.misc,GA,13,Baldwin County,1,1,2020,"2,746",,
expense.misc,GA,13,Baldwin County,1,2,2020,"3,317",,
expense.misc,GA,13,Baldwin County,1,3,2020,"4,080",,
expense.misc,GA,13,Baldwin County,1,4,2020,"4,612",,
expense.misc,GA,13,Baldwin County,2,0,2020,"2,685",,
expense.misc,GA,13,Baldwin County,2,1,2020,"3,390",,
expense.misc,GA,13,Baldwin County,2,2,2020,"3,940",,
expense.misc,GA,13,Baldwin County,2,3,2020,"4,682",,
expense.misc,GA,13,Baldwin County,2,4,2020,"5,252",,
expense.misc,GA,13,Baldwin County,3,0,2020,"3,126",,
expense.misc,GA,13,Baldwin County,3,1,2020,"3,890",,
expense.misc,GA,13,Baldwin County,3,2,2020,"4,417",,
expense.misc,GA,13,Baldwin County,3,3,2020,"5,082",,
expense.misc,GA,13,Baldwin County,3,4,2020,"5,580",,
expense.misc,GA,13,Banks County,1,0,2020,"1,639",,
expense.misc,GA,13,Banks County,1,1,2020,"2,916",,
expense.misc,GA,13,Banks County,1,2,2020,"3,507",,
expense.misc,GA,13,Banks County,1,3,2020,"4,309",,
expense.misc,GA,13,Banks County,1,4,2020,"4,858",,
expense.misc,GA,13,Banks County,2,0,2020,"2,897",,
expense.misc,GA,13,Banks County,2,1,2020,"3,588",,
expense.misc,GA,13,Banks County,2,2,2020,"4,155",,
expense.misc,GA,13,Banks County,2,3,2020,"4,933",,
expense.misc,GA,13,Banks County,2,4,2020,"5,525",,
expense.misc,GA,13,Banks County,3,0,2020,"3,333",,
expense.misc,GA,13,Banks County,3,1,2020,"4,135",,
expense.misc,GA,13,Banks County,3,2,2020,"4,677",,
expense.misc,GA,13,Banks County,3,3,2020,"5,370",,
expense.misc,GA,13,Banks County,3,4,2020,"5,880",,
expense.misc,GA,13,Barrow County,1,0,2020,"1,909",,
expense.misc,GA,13,Barrow County,1,1,2020,"3,265",,
expense.misc,GA,13,Barrow County,1,2,2020,"4,150",,
expense.misc,GA,13,Barrow County,1,3,2020,"5,352",,
expense.misc,GA,13,Barrow County,1,4,2020,"6,196",,
expense.misc,GA,13,Barrow County,2,0,2020,"2,893",,
expense.misc,GA,13,Barrow County,2,1,2020,"3,928",,
expense.misc,GA,13,Barrow County,2,2,2020,"4,790",,
expense.misc,GA,13,Barrow County,2,3,2020,"5,969",,
expense.misc,GA,13,Barrow County,2,4,2020,"6,855",,
expense.misc,GA,13,Barrow County,3,0,2020,"3,370",,
expense.misc,GA,13,Barrow County,3,1,2020,"4,573",,
expense.misc,GA,13,Barrow County,3,2,2020,"5,411",,
expense.misc,GA,13,Barrow County,3,3,2020,"6,643",,
expense.misc,GA,13,Barrow County,3,4,2020,"7,449",,
expense.misc,GA,13,Bartow County,1,0,2020,"1,844",,
expense.misc,GA,13,Bartow County,1,1,2020,"3,086",,
expense.misc,GA,13,Bartow County,1,2,2020,"3,761",,
expense.misc,GA,13,Bartow County,1,3,2020,"4,730",,
expense.misc,GA,13,Bartow County,1,4,2020,"5,365",,
expense.misc,GA,13,Bartow County,2,0,2020,"2,923",,
expense.misc,GA,13,Bartow County,2,1,2020,"3,741",,
expense.misc,GA,13,Bartow County,2,2,2020,"4,394",,
expense.misc,GA,13,Bartow County,2,3,2020,"5,340",,
expense.misc,GA,13,Bartow County,2,4,2020,"6,017",,
expense.misc,GA,13,Bartow County,3,0,2020,"3,384",,
expense.misc,GA,13,Bartow County,3,1,2020,"4,353",,
expense.misc,GA,13,Bartow County,3,2,2020,"4,983",,
expense.misc,GA,13,Bartow County,3,3,2020,"5,979",,
expense.misc,GA,13,Bartow County,3,4,2020,"6,578",,
expense.misc,GA,13,Ben Hill County,1,0,2020,"1,568",,
expense.misc,GA,13,Ben Hill County,1,1,2020,"2,890",,
expense.misc,GA,13,Ben Hill County,1,2,2020,"3,467",,
expense.misc,GA,13,Ben Hill County,1,3,2020,"4,291",,
expense.misc,GA,13,Ben Hill County,1,4,2020,"4,828",,
expense.misc,GA,13,Ben Hill County,2,0,2020,"2,829",,
expense.misc,GA,13,Ben Hill County,2,1,2020,"3,543",,
expense.misc,GA,13,Ben Hill County,2,2,2020,"4,097",,
expense.misc,GA,13,Ben Hill County,2,3,2020,"4,900",,
expense.misc,GA,13,Ben Hill County,2,4,2020,"5,477",,
expense.misc,GA,13,Ben Hill County,3,0,2020,"3,281",,
expense.misc,GA,13,Ben Hill County,3,1,2020,"4,106",,
expense.misc,GA,13,Ben Hill County,3,2,2020,"4,638",,
expense.misc,GA,13,Ben Hill County,3,3,2020,"5,285",,
expense.misc,GA,13,Ben Hill County,3,4,2020,"5,787",,
expense.misc,GA,13,Berrien County,1,0,2020,"1,527",,
expense.misc,GA,13,Berrien County,1,1,2020,"2,910",,
expense.misc,GA,13,Berrien County,1,2,2020,"3,494",,
expense.misc,GA,13,Berrien County,1,3,2020,"4,390",,
expense.misc,GA,13,Berrien County,1,4,2020,"4,934",,
expense.misc,GA,13,Berrien County,2,0,2020,"2,799",,
expense.misc,GA,13,Berrien County,2,1,2020,"3,573",,
expense.misc,GA,13,Berrien County,2,2,2020,"4,135",,
expense.misc,GA,13,Berrien County,2,3,2020,"5,007",,
expense.misc,GA,13,Berrien County,2,4,2020,"5,593",,
expense.misc,GA,13,Berrien County,3,0,2020,"3,315",,
expense.misc,GA,13,Berrien County,3,1,2020,"4,211",,
expense.misc,GA,13,Berrien County,3,2,2020,"4,749",,
expense.misc,GA,13,Berrien County,3,3,2020,"5,516",,
expense.misc,GA,13,Berrien County,3,4,2020,"6,022",,
expense.misc,GA,13,Bibb County,1,0,2020,"1,713",,
expense.misc,GA,13,Bibb County,1,1,2020,"2,964",,
expense.misc,GA,13,Bibb County,1,2,2020,"3,646",,
expense.misc,GA,13,Bibb County,1,3,2020,"4,582",,
expense.misc,GA,13,Bibb County,1,4,2020,"5,222",,
expense.misc,GA,13,Bibb County,2,0,2020,"2,848",,
expense.misc,GA,13,Bibb County,2,1,2020,"3,645",,
expense.misc,GA,13,Bibb County,2,2,2020,"4,303",,
expense.misc,GA,13,Bibb County,2,3,2020,"5,217",,
expense.misc,GA,13,Bibb County,2,4,2020,"5,899",,
expense.misc,GA,13,Bibb County,3,0,2020,"3,290",,
expense.misc,GA,13,Bibb County,3,1,2020,"4,227",,
expense.misc,GA,13,Bibb County,3,2,2020,"4,861",,
expense.misc,GA,13,Bibb County,3,3,2020,"5,707",,
expense.misc,GA,13,Bibb County,3,4,2020,"6,310",,
expense.misc,GA,13,Bleckley County,1,0,2020,"1,506",,
expense.misc,GA,13,Bleckley County,1,1,2020,"2,721",,
expense.misc,GA,13,Bleckley County,1,2,2020,"3,308",,
expense.misc,GA,13,Bleckley County,1,3,2020,"4,107",,
expense.misc,GA,13,Bleckley County,1,4,2020,"4,653",,
expense.misc,GA,13,Bleckley County,2,0,2020,"2,635",,
expense.misc,GA,13,Bleckley County,2,1,2020,"3,388",,
expense.misc,GA,13,Bleckley County,2,2,2020,"3,952",,
expense.misc,GA,13,Bleckley County,2,3,2020,"4,728",,
expense.misc,GA,13,Bleckley County,2,4,2020,"5,317",,
expense.misc,GA,13,Bleckley County,3,0,2020,"3,132",,
expense.misc,GA,13,Bleckley County,3,1,2020,"3,931",,
expense.misc,GA,13,Bleckley County,3,2,2020,"4,471",,
expense.misc,GA,13,Bleckley County,3,3,2020,"5,243",,
expense.misc,GA,13,Bleckley County,3,4,2020,"5,752",,
expense.misc,GA,13,Brantley County,1,0,2020,"1,599",,
expense.misc,GA,13,Brantley County,1,1,2020,"2,881",,
expense.misc,GA,13,Brantley County,1,2,2020,"3,476",,
expense.misc,GA,13,Brantley County,1,3,2020,"4,383",,
expense.misc,GA,13,Brantley County,1,4,2020,"4,934",,
